 R [pc]      Z [pc]     j_nu   [W/Hz/pc^3]  krho  [pc^-1]
       0.0000000       0.0000000   2.3462083e+12      0.00000
       0.0000000       50.000000   1.8056618e+12      0.00000
       0.0000000       100.00000   1.0710791e+12      0.00000
       0.0000000       150.00000   5.6980857e+11      0.00000
       0.0000000       200.00000   2.8268386e+11      0.00000
       0.0000000       300.00000   6.3332058e+10      0.00000
       0.0000000       400.00000   1.3794218e+10      0.00000
       0.0000000       600.00000   6.6912789e+08      0.00000
       0.0000000       800.00000       33714916.      0.00000
       0.0000000       1000.0000       1765323.1      0.00000
       0.0000000       1500.0000       1211.8186      0.00000
       0.0000000       2000.0000      0.88196681      0.00000
       0.0000000       2500.0000   0.00065851542      0.00000
       0.0000000       3000.0000   4.9702263e-07      0.00000
       0.0000000       3500.0000   3.7704186e-10      0.00000
       0.0000000       4000.0000   2.8575781e-13      0.00000
       0.0000000       5000.0000   1.6565336e-19      0.00000
       0.0000000       5500.0000   1.2635054e-22      0.00000
       0.0000000       6000.0000   9.6390541e-26      0.00000
       0.0000000       7000.0000   5.5931787e-32      0.00000
       0.0000000       8000.0000   3.2579880e-38      0.00000
       0.0000000       10000.000   1.1134874e-50      0.00000
       50.000000       0.0000000   2.2073522e+12      0.00000
       50.000000       50.000000   1.7371839e+12      0.00000
       50.000000       100.00000   1.0742779e+12      0.00000
       50.000000       150.00000   5.7882602e+11      0.00000
       50.000000       200.00000   2.8797152e+11      0.00000
       50.000000       300.00000   6.4506606e+10      0.00000
       50.000000       400.00000   1.3986472e+10      0.00000
       50.000000       600.00000   6.7655591e+08      0.00000
       50.000000       800.00000       34050147.      0.00000
       50.000000       1000.0000       1781916.3      0.00000
       50.000000       1500.0000       1222.4832      0.00000
       50.000000       2000.0000      0.88978571      0.00000
       50.000000       2500.0000   0.00066497201      0.00000
       50.000000       3000.0000   5.0151079e-07      0.00000
       50.000000       3500.0000   3.8075251e-10      0.00000
       50.000000       4000.0000   2.8882137e-13      0.00000
       50.000000       5000.0000   1.6731588e-19      0.00000
       50.000000       5500.0000   1.2766373e-22      0.00000
       50.000000       6000.0000   9.7398547e-26      0.00000
