 R [pc]      Z [pc]     j_nu   [W/Hz/pc^3]  krho  [pc^-1]
       0.0000000       0.0000000   4.0114620e+13      0.00000
       0.0000000       50.000000   2.9214655e+13      0.00000
       0.0000000       100.00000   1.6029441e+13      0.00000
       0.0000000       150.00000   8.0262974e+12      0.00000
       0.0000000       200.00000   3.7873950e+12      0.00000
       0.0000000       300.00000   7.8033407e+11      0.00000
       0.0000000       400.00000   1.5867297e+11      0.00000
       0.0000000       600.00000   6.8878803e+09      0.00000
       0.0000000       800.00000   3.1733933e+08      0.00000
       0.0000000       1000.0000       15547632.      0.00000
       0.0000000       1500.0000       9591.2536      0.00000
       0.0000000       2000.0000       6.5365249      0.00000
       0.0000000       2500.0000    0.0046585580      0.00000
       0.0000000       3000.0000   3.3845528e-06      0.00000
       0.0000000       3500.0000   2.4807087e-09      0.00000
       0.0000000       4000.0000   1.8147285e-12      0.00000
       0.0000000       5000.0000   9.8694471e-19      0.00000
       0.0000000       5500.0000   7.3007600e-22      0.00000
       0.0000000       6000.0000   5.4000363e-25      0.00000
       0.0000000       7000.0000   2.9356755e-31      0.00000
       0.0000000       8000.0000   1.6062532e-37      0.00000
       0.0000000       10000.000   4.8665281e-50      0.00000
       50.000000       0.0000000   3.6681496e+13      0.00000
       50.000000       50.000000   2.7514466e+13      0.00000
       50.000000       100.00000   1.6016182e+13      0.00000
       50.000000       150.00000   8.1722468e+12      0.00000
       50.000000       200.00000   3.8735390e+12      0.00000
       50.000000       300.00000   7.9814903e+11      0.00000
       50.000000       400.00000   1.6115776e+11      0.00000
       50.000000       600.00000   6.9643026e+09      0.00000
       50.000000       800.00000   3.2023482e+08      0.00000
       50.000000       1000.0000       15674226.      0.00000
       50.000000       1500.0000       9658.3267      0.00000
       50.000000       2000.0000       6.5826065      0.00000
       50.000000       2500.0000    0.0046992397      0.00000
       50.000000       3000.0000   3.4091838e-06      0.00000
       50.000000       3500.0000   2.5024306e-09      0.00000
       50.000000       4000.0000   1.8335794e-12      0.00000
       50.000000       5000.0000   9.9591446e-19      0.00000
       50.000000       5500.0000   7.3719146e-22      0.00000
       50.000000       6000.0000   5.4534503e-25      0.00000
       50.000000       7000.0000   2.9661170e-31      0.00000
       50.000000       8000.0000   1.6229712e-37      0.00000
       50.000000       10000.000   4.9177977e-50      0.00000
       100.00000       0.0000000   2.9298524e+13      0.00000
       100.00000       50.000000   2.3839729e+13      0.00000
       100.00000       100.00000   1.4885952e+13      0.00000
       100.00000       150.00000   7.9358030e+12      0.00000
       100.00000       200.00000   3.8547675e+12      0.00000
       100.00000       300.00000   8.1745966e+11      0.00000
       100.00000       400.00000   1.6781383e+11      0.00000
       100.00000       600.00000   7.1367743e+09      0.00000
       100.00000       800.00000   3.2548176e+08      0.00000
       100.00000       1000.0000       15869595.      0.00000
       100.00000       1500.0000       9742.5282      0.00000
       100.00000       2000.0000       6.6261041      0.00000
       100.00000       2500.0000    0.0047338833      0.00000
       100.00000       3000.0000   3.4321515e-06      0.00000
       100.00000       3500.0000   2.5222172e-09      0.00000
       100.00000       4000.0000   1.8491894e-12      0.00000
       100.00000       5000.0000   1.0047516e-18      0.00000
       100.00000       5500.0000   7.4383024e-22      0.00000
       100.00000       6000.0000   5.5054462e-25      0.00000
       100.00000       7000.0000   2.9954287e-31      0.00000
       100.00000       8000.0000   1.6413948e-37      0.00000
       100.00000       10000.000   4.9808099e-50      0.00000
       150.00000       0.0000000   2.4830435e+13      0.00000
       150.00000       50.000000   2.0772583e+13      0.00000
       150.00000       100.00000   1.3432324e+13      0.00000
       150.00000       150.00000   7.4219408e+12      0.00000
       150.00000       200.00000   3.6929174e+12      0.00000
       150.00000       300.00000   8.1210154e+11      0.00000
       150.00000       400.00000   1.7043039e+11      0.00000
       150.00000       600.00000   7.4906575e+09      0.00000
       150.00000       800.00000   3.3567894e+08      0.00000
       150.00000       1000.0000       16210184.      0.00000
       150.00000       1500.0000       9858.6573      0.00000
       150.00000       2000.0000       6.6887580      0.00000
       150.00000       2500.0000    0.0047725203      0.00000
       150.00000       3000.0000   3.4574224e-06      0.00000
       150.00000       3500.0000   2.5429261e-09      0.00000
       150.00000       4000.0000   1.8651095e-12      0.00000
       150.00000       5000.0000   1.0130581e-18      0.00000
       150.00000       5500.0000   7.5074922e-22      0.00000
       150.00000       6000.0000   5.5518565e-25      0.00000
       150.00000       7000.0000   3.0249008e-31      0.00000
       150.00000       8000.0000   1.6586704e-37      0.00000
       150.00000       10000.000   5.0466404e-50      0.00000
       200.00000       0.0000000   2.1775088e+13      0.00000
       200.00000       50.000000   1.8437083e+13      0.00000
       200.00000       100.00000   1.2199138e+13      0.00000
       200.00000       150.00000   6.8377862e+12      0.00000
       200.00000       200.00000   3.4766223e+12      0.00000
       200.00000       300.00000   7.9584716e+11      0.00000
       200.00000       400.00000   1.7039727e+11      0.00000
       200.00000       600.00000   7.6631293e+09      0.00000
       200.00000       800.00000   3.5269856e+08      0.00000
       200.00000       1000.0000       16761976.      0.00000
       200.00000       1500.0000       10011.427      0.00000
       200.00000       2000.0000       6.7633958      0.00000
       200.00000       2500.0000    0.0048153355      0.00000
       200.00000       3000.0000   3.4882351e-06      0.00000
       200.00000       3500.0000   2.5639962e-09      0.00000
       200.00000       4000.0000   1.8818088e-12      0.00000
       200.00000       5000.0000   1.0209285e-18      0.00000
       200.00000       5500.0000   7.5735849e-22      0.00000
       200.00000       6000.0000   5.5992941e-25      0.00000
       200.00000       7000.0000   3.0545414e-31      0.00000
       200.00000       8000.0000   1.6755672e-37      0.00000
       200.00000       10000.000   5.1116055e-50      0.00000
       300.00000       0.0000000   1.7857385e+13      0.00000
       300.00000       50.000000   1.5095947e+13      0.00000
       300.00000       100.00000   1.0378236e+13      0.00000
       300.00000       150.00000   5.8470492e+12      0.00000
