#Blackbody from generate_blackbody_input.pro
#temperature =       10000.0
#total luminosity [ergs s^-1] =    3.8390000e+38
#total luminosity [solar] =        100000.00
#
#wavelength [microns], luminosity [ergs s^-1 Hz^-1], luminosity [ergs s^-1 um^-1]
     0.102906   6.5692355e+20   1.8597403e+37
     0.103009   6.6417388e+20   1.8765084e+37
     0.103112   6.7149326e+20   1.8933977e+37
     0.103215   6.7888443e+20   1.9104136e+37
     0.103319   6.8634817e+20   1.9275575e+37
     0.103422   6.9388315e+20   1.9448253e+37
     0.103526   7.0149166e+20   1.9622220e+37
     0.103629   7.0917445e+20   1.9797484e+37
     0.103733   7.1693092e+20   1.9974023e+37
     0.103837   7.2476101e+20   2.0151831e+37
     0.103941   7.3266769e+20   2.0330968e+37
     0.104045   7.4065042e+20   2.0511415e+37
     0.104149   7.4870854e+20   2.0693149e+37
     0.104253   7.5684522e+20   2.0876235e+37
     0.104357   7.6505965e+20   2.1060648e+37
     0.104462   7.7335257e+20   2.1246398e+37
     0.104566   7.8172395e+20   2.1433474e+37
     0.104671   7.9017575e+20   2.1621915e+37
     0.104775   7.9870785e+20   2.1811713e+37
     0.104880   8.0732104e+20   2.2002874e+37
     0.104985   8.1601462e+20   2.2195378e+37
     0.105090   8.2479227e+20   2.2389299e+37
     0.105195   8.3365214e+20   2.2584584e+37
     0.105301   8.4259510e+20   2.2781252e+37
     0.105406   8.5162344e+20   2.2979341e+37
     0.105511   8.6073623e+20   2.3178826e+37
     0.105617   8.6993427e+20   2.3379713e+37
     0.105723   8.7921933e+20   2.3582036e+37
     0.105829   8.8859133e+20   2.3785785e+37
     0.105934   8.9805138e+20   2.3990975e+37
     0.106040   9.0759842e+20   2.4197577e+37
     0.106146   9.1723568e+20   2.4405652e+37
     0.106253   9.2696262e+20   2.4615181e+37
     0.106359   9.3678052e+20   2.4826183e+37
     0.106465   9.4668788e+20   2.5038619e+37
     0.106572   9.5668829e+20   2.5252556e+37
     0.106679   9.6678116e+20   2.5467974e+37
     0.106785   9.7696638e+20   2.5684864e+37
     0.106892   9.8724687e+20   2.5903280e+37
     0.106999   9.9762245e+20   2.6123208e+37
     0.107106   1.0080918e+21   2.6344612e+37
     0.107213   1.0186588e+21   2.6567565e+37
     0.107321   1.0293220e+21   2.6792034e+37
     0.107428   1.0400836e+21   2.7018047e+37
     0.107535   1.0509425e+21   2.7245584e+37
     0.107643   1.0619019e+21   2.7474692e+37
     0.107751   1.0729609e+21   2.7705352e+37
     0.107859   1.0841208e+21   2.7937579e+37
     0.107967   1.0953801e+21   2.8171334e+37
     0.108075   1.1067438e+21   2.8406712e+37
     0.108183   1.1182102e+21   2.8643668e+37
     0.108291   1.1297789e+21   2.8882188e+37
     0.108399   1.1414535e+21   2.9122336e+37
     0.108508   1.1532338e+21   2.9364096e+37
     0.108616   1.1651187e+21   2.9607441e+37
     0.108725   1.1771118e+21   2.9852432e+37
     0.108834   1.1892122e+21   3.0099048e+37
     0.108943   1.2014213e+21   3.0347300e+37
     0.109052   1.2137383e+21   3.0597166e+37
     0.109161   1.2261677e+21   3.0848733e+37
     0.109270   1.2387073e+21   3.1101938e+37
     0.109379   1.2513590e+21   3.1356818e+37
     0.109489   1.2641207e+21   3.1613321e+37
     0.109598   1.2769980e+21   3.1871545e+37
     0.109708   1.2899897e+21   3.2131459e+37
     0.109818   1.3030954e+21   3.2393049e+37
     0.109928   1.3163175e+21   3.2656348e+37
     0.110038   1.3296568e+21   3.2921368e+37
     0.110148   1.3431122e+21   3.3188071e+37
     0.110258   1.3566882e+21   3.3456542e+37
     0.110368   1.3703824e+21   3.3726723e+37
     0.110479   1.3841980e+21   3.3998666e+37
     0.110589   1.3981323e+21   3.4272308e+37
     0.110700   1.4121902e+21   3.4547740e+37
     0.110811   1.4263713e+21   3.4824936e+37
     0.110922   1.4406752e+21   3.5103883e+37
     0.111032   1.4551028e+21   3.5384591e+37
     0.111144   1.4696567e+21   3.5667096e+37
     0.111255   1.4843382e+21   3.5951418e+37
     0.111366   1.4991442e+21   3.6237484e+37
     0.111478   1.5140810e+21   3.6525402e+37
     0.111589   1.5291462e+21   3.6815124e+37
     0.111701   1.5443393e+21   3.7106622e+37
     0.111812   1.5596653e+21   3.7399986e+37
     0.111924   1.5751243e+21   3.7695205e+37
     0.112036   1.5907149e+21   3.7992250e+37
     0.112148   1.6064370e+21   3.8291094e+37
     0.112261   1.6222955e+21   3.8591835e+37
     0.112373   1.6382910e+21   3.8894462e+37
     0.112485   1.6544216e+21   3.9198938e+37
     0.112598   1.6706885e+21   3.9505267e+37
     0.112711   1.6870961e+21   3.9813526e+37
     0.112823   1.7036424e+21   4.0123661e+37
     0.112936   1.7203269e+21   4.0435659e+37
     0.113049   1.7371551e+21   4.0749614e+37
     0.113162   1.7541249e+21   4.1065465e+37
     0.113276   1.7712368e+21   4.1383220e+37
     0.113389   1.7884937e+21   4.1702920e+37
     0.113502   1.8058967e+21   4.2024569e+37
     0.113616   1.8234472e+21   4.2348184e+37
     0.113730   1.8411408e+21   4.2673679e+37
     0.113843   1.8589859e+21   4.3001192e+37
     0.113957   1.8769797e+21   4.3330658e+37
     0.114071   1.8951237e+21   4.3662101e+37
     0.114186   1.9134173e+21   4.3995489e+37
     0.114300   1.9318650e+21   4.4330904e+37
     0.114414   1.9504656e+21   4.4668301e+37
     0.114529   1.9692178e+21   4.5007652e+37
     0.114643   1.9881298e+21   4.5349094e+37
     0.114758   2.0071963e+21   4.5692516e+37
     0.114873   2.0264183e+21   4.6037926e+37
     0.114988   2.0458013e+21   4.6385411e+37
     0.115103   2.0653444e+21   4.6734948e+37
     0.115218   2.0850474e+21   4.7086515e+37
     0.115333   2.1049088e+21   4.7440074e+37
     0.115449   2.1249364e+21   4.7795755e+37
     0.115564   2.1451284e+21   4.8153515e+37
     0.115680   2.1654847e+21   4.8513337e+37
     0.115795   2.1860046e+21   4.8875195e+37
     0.115911   2.2066938e+21   4.9239185e+37
     0.116027   2.2275505e+21   4.9605255e+37
     0.116143   2.2485754e+21   4.9973412e+37
     0.116260   2.2697726e+21   5.0343706e+37
     0.116376   2.2911405e+21   5.0716108e+37
     0.116492   2.3126788e+21   5.1090594e+37
     0.116609   2.3343939e+21   5.1467266e+37
     0.116726   2.3562829e+21   5.1846057e+37
     0.116842   2.3783481e+21   5.2226998e+37
     0.116959   2.4005883e+21   5.2610053e+37
     0.117076   2.4230085e+21   5.2995297e+37
     0.117193   2.4456103e+21   5.3382748e+37
     0.117311   2.4683908e+21   5.3772337e+37
     0.117428   2.4913493e+21   5.4164044e+37
     0.117546   2.5144935e+21   5.4557987e+37
     0.117663   2.5378238e+21   5.4954158e+37
     0.117781   2.5613346e+21   5.5352447e+37
     0.117899   2.5850339e+21   5.5752983e+37
     0.118017   2.6089224e+21   5.6155767e+37
     0.118135   2.6329997e+21   5.6560769e+37
     0.118253   2.6572623e+21   5.6967920e+37
     0.118371   2.6817194e+21   5.7377363e+37
     0.118490   2.7063688e+21   5.7789050e+37
     0.118608   2.7312087e+21   5.8202940e+37
     0.118727   2.7562459e+21   5.8619120e+37
     0.118846   2.7814798e+21   5.9037585e+37
     0.118965   2.8069100e+21   5.9458295e+37
     0.119084   2.8325340e+21   5.9881210e+37
     0.119203   2.8583624e+21   6.0306488e+37
     0.119322   2.8843910e+21   6.0734047e+37
     0.119442   2.9106172e+21   6.1163825e+37
     0.119561   2.9370516e+21   6.1595988e+37
     0.119681   2.9636903e+21   6.2030458e+37
     0.119800   2.9905340e+21   6.2467229e+37
     0.119920   3.0175815e+21   6.2906268e+37
     0.120040   3.0448396e+21   6.3347674e+37
     0.120160   3.0723076e+21   6.3791423e+37
     0.120281   3.0999873e+21   6.4237525e+37
     0.120401   3.1278737e+21   6.4685889e+37
     0.120522   3.1559780e+21   6.5136677e+37
     0.120642   3.1842967e+21   6.5589825e+37
     0.120763   3.2128252e+21   6.6045242e+37
     0.120884   3.2415784e+21   6.6503157e+37
     0.121005   3.2705474e+21   6.6963402e+37
     0.121126   3.2997326e+21   6.7425973e+37
     0.121247   3.3291438e+21   6.7891024e+37
     0.121368   3.3587760e+21   6.8358446e+37
     0.121490   3.3886279e+21   6.8828211e+37
     0.121611   3.4187082e+21   6.9300435e+37
     0.121733   3.4490155e+21   6.9775088e+37
     0.121855   3.4795506e+21   7.0252165e+37
     0.121977   3.5103144e+21   7.0731667e+37
     0.122099   3.5413042e+21   7.1213537e+37
     0.122221   3.5725296e+21   7.1697902e+37
     0.122343   3.6039885e+21   7.2184730e+37
     0.122465   3.6356760e+21   7.2673916e+37
     0.122588   3.6676041e+21   7.3165637e+37
     0.122711   3.6997675e+21   7.3659792e+37
     0.122833   3.7321676e+21   7.4156398e+37
     0.122956   3.7648108e+21   7.4655527e+37
     0.123079   3.7976946e+21   7.5157128e+37
     0.123203   3.8308158e+21   7.5661137e+37
     0.123326   3.8641863e+21   7.6167720e+37
     0.123449   3.8978023e+21   7.6676806e+37
     0.123573   3.9316649e+21   7.7188398e+37
     0.123696   3.9657743e+21   7.7702479e+37
     0.123820   4.0001284e+21   7.8218998e+37
     0.123944   4.0347393e+21   7.8738135e+37
     0.124068   4.0696034e+21   7.9259807e+37
     0.124192   4.1047149e+21   7.9783918e+37
     0.124316   4.1400836e+21   8.0310594e+37
     0.124441   4.1757119e+21   8.0839861e+37
     0.124565   4.2115938e+21   8.1371617e+37
     0.124690   4.2477386e+21   8.1905974e+37
     0.124815   4.2841442e+21   8.2442884e+37
     0.124940   4.3208114e+21   8.2982354e+37
     0.125065   4.3577349e+21   8.3524281e+37
     0.125190   4.3949312e+21   8.4068898e+37
     0.125315   4.4323975e+21   8.4616144e+37
     0.125440   4.4701288e+21   8.5165923e+37
     0.125566   4.5081240e+21   8.5718215e+37
     0.125692   4.5463929e+21   8.6273140e+37
     0.125817   4.5849412e+21   8.6830767e+37
     0.125943   4.6237510e+21   8.7390813e+37
     0.126069   4.6628452e+21   8.7953611e+37
     0.126195   4.7022117e+21   8.8518947e+37
     0.126322   4.7418561e+21   8.9086897e+37
     0.126448   4.7817872e+21   8.9657570e+37
     0.126575   4.8219910e+21   9.0230745e+37
     0.126701   4.8624866e+21   9.0806683e+37
     0.126828   4.9032590e+21   9.1385155e+37
     0.126955   4.9443189e+21   9.1966285e+37
     0.127082   4.9856694e+21   9.2550118e+37
     0.127209   5.0273065e+21   9.3136568e+37
     0.127336   5.0692303e+21   9.3725623e+37
     0.127464   5.1114543e+21   9.4317447e+37
     0.127591   5.1539676e+21   9.4911882e+37
     0.127719   5.1967691e+21   9.5508892e+37
     0.127847   5.2398781e+21   9.6108722e+37
     0.127975   5.2832779e+21   9.6711144e+37
     0.128103   5.3269804e+21   9.7316283e+37
     0.128231   5.3709851e+21   9.7924121e+37
     0.128359   5.4152899e+21   9.8534614e+37
     0.128488   5.4599047e+21   9.9147878e+37
     0.128616   5.5048133e+21   9.9763683e+37
     0.128745   5.5500403e+21   1.0038233e+38
     0.128874   5.5955734e+21   1.0100365e+38
     0.129003   5.6414203e+21   1.0162773e+38
     0.129132   5.6875688e+21   1.0225437e+38
     0.129261   5.7340396e+21   1.0288386e+38
     0.129390   5.7808262e+21   1.0351607e+38
     0.129520   5.8279206e+21   1.0415088e+38
     0.129649   5.8753422e+21   1.0478855e+38
     0.129779   5.9230845e+21   1.0542896e+38
     0.129909   5.9711397e+21   1.0607198e+38
     0.130039   6.0195298e+21   1.0671790e+38
     0.130169   6.0682411e+21   1.0736652e+38
     0.130299   6.1172745e+21   1.0801782e+38
     0.130430   6.1666432e+21   1.0867197e+38
     0.130560   6.2163338e+21   1.0932877e+38
     0.130691   6.2663604e+21   1.0998839e+38
     0.130821   6.3167227e+21   1.1065081e+38
     0.130952   6.3674083e+21   1.1131584e+38
     0.131083   6.4184438e+21   1.1198382e+38
     0.131215   6.4698112e+21   1.1265448e+38
     0.131346   6.5215086e+21   1.1332780e+38
     0.131477   6.5735613e+21   1.1400408e+38
     0.131609   6.6259564e+21   1.1468313e+38
     0.131740   6.6786865e+21   1.1536484e+38
     0.131872   6.7317676e+21   1.1604940e+38
     0.132004   6.7851997e+21   1.1673679e+38
     0.132136   6.8389823e+21   1.1742698e+38
     0.132269   6.8931159e+21   1.1811996e+38
     0.132401   6.9475950e+21   1.1881564e+38
     0.132533   7.0024318e+21   1.1951417e+38
     0.132666   7.0576310e+21   1.2021557e+38
     0.132799   7.1131761e+21   1.2091963e+38
     0.132932   7.1690947e+21   1.2162667e+38
     0.133065   7.2253677e+21   1.2233642e+38
     0.133198   7.2819974e+21   1.2304892e+38
     0.133331   7.3390006e+21   1.2376434e+38
     0.133464   7.3963692e+21   1.2448256e+38
     0.133598   7.4541011e+21   1.2520355e+38
     0.133732   7.5122071e+21   1.2592741e+38
     0.133865   7.5706865e+21   1.2665410e+38
     0.133999   7.6295373e+21   1.2738361e+38
     0.134133   7.6887646e+21   1.2811595e+38
     0.134268   7.7483568e+21   1.2885100e+38
     0.134402   7.8083385e+21   1.2958899e+38
     0.134536   7.8686990e+21   1.3032980e+38
     0.134671   7.9294365e+21   1.3107340e+38
     0.134806   7.9905619e+21   1.3181987e+38
     0.134941   8.0520755e+21   1.3256923e+38
     0.135076   8.1139645e+21   1.3332126e+38
     0.135211   8.1762598e+21   1.3407637e+38
     0.135346   8.2389361e+21   1.3483420e+38
     0.135482   8.3019965e+21   1.3559477e+38
     0.135617   8.3654639e+21   1.3635833e+38
     0.135753   8.4293217e+21   1.3712469e+38
     0.135889   8.4935813e+21   1.3789394e+38
     0.136025   8.5582410e+21   1.3866604e+38
     0.136161   8.6232833e+21   1.3944078e+38
     0.136297   8.6887509e+21   1.4021863e+38
     0.136433   8.7546164e+21   1.4099927e+38
     0.136570   8.8208786e+21   1.4178263e+38
     0.136706   8.8875528e+21   1.4256888e+38
     0.136843   8.9546436e+21   1.4335808e+38
     0.136980   9.0221389e+21   1.4415004e+38
     0.137117   9.0900520e+21   1.4494491e+38
     0.137254   9.1583802e+21   1.4574264e+38
     0.137392   9.2271218e+21   1.4654316e+38
     0.137529   9.2962816e+21   1.4734655e+38
     0.137667   9.3658691e+21   1.4815289e+38
     0.137805   9.4358822e+21   1.4896211e+38
     0.137942   9.5063094e+21   1.4977406e+38
     0.138080   9.5771610e+21   1.5058886e+38
     0.138219   9.6484477e+21   1.5140660e+38
     0.138357   9.7201598e+21   1.5222715e+38
     0.138495   9.7922942e+21   1.5305046e+38
     0.138634   9.8648731e+21   1.5387675e+38
     0.138773   9.9378871e+21   1.5470591e+38
     0.138912   1.0011324e+22   1.5553774e+38
     0.139050   1.0085214e+22   1.5637263e+38
     0.139190   1.0159544e+22   1.5721035e+38
     0.139329   1.0234311e+22   1.5805087e+38
     0.139468   1.0309517e+22   1.5889420e+38
     0.139608   1.0385184e+22   1.5974054e+38
     0.139748   1.0461289e+22   1.6058964e+38
     0.139887   1.0537845e+22   1.6144160e+38
     0.140027   1.0614843e+22   1.6229631e+38
     0.140167   1.0692306e+22   1.6315401e+38
     0.140308   1.0770221e+22   1.6401453e+38
     0.140448   1.0848580e+22   1.6487776e+38
     0.140589   1.0927411e+22   1.6574399e+38
     0.140729   1.1006705e+22   1.6661309e+38
     0.140870   1.1086441e+22   1.6748481e+38
     0.141011   1.1166666e+22   1.6835965e+38
     0.141152   1.1247351e+22   1.6923729e+38
     0.141293   1.1328482e+22   1.7011752e+38
     0.141435   1.1410102e+22   1.7100082e+38
     0.141576   1.1492188e+22   1.7188688e+38
     0.141718   1.1574756e+22   1.7277590e+38
     0.141860   1.1657790e+22   1.7366764e+38
     0.142002   1.1741300e+22   1.7456222e+38
     0.142144   1.1825291e+22   1.7545965e+38
     0.142286   1.1909765e+22   1.7635992e+38
     0.142428   1.1994709e+22   1.7726291e+38
     0.142571   1.2080147e+22   1.7816881e+38
     0.142713   1.2166076e+22   1.7907761e+38
     0.142856   1.2252481e+22   1.7998911e+38
     0.142999   1.2339377e+22   1.8090343e+38
     0.143142   1.2426775e+22   1.8182067e+38
     0.143285   1.2514654e+22   1.8274061e+38
     0.143429   1.2603032e+22   1.8366341e+38
     0.143572   1.2691910e+22   1.8458903e+38
     0.143716   1.2781290e+22   1.8551751e+38
     0.143860   1.2871163e+22   1.8644872e+38
     0.144004   1.2961535e+22   1.8738268e+38
     0.144148   1.3052421e+22   1.8831954e+38
     0.144292   1.3143808e+22   1.8925915e+38
     0.144436   1.3235699e+22   1.9020151e+38
     0.144581   1.3328107e+22   1.9114673e+38
     0.144726   1.3421024e+22   1.9209472e+38
     0.144870   1.3514446e+22   1.9304540e+38
     0.145015   1.3608395e+22   1.9399897e+38
     0.145160   1.3702863e+22   1.9495534e+38
     0.145306   1.3797847e+22   1.9591446e+38
     0.145451   1.3893341e+22   1.9687624e+38
     0.145597   1.3989369e+22   1.9784087e+38
     0.145742   1.4085924e+22   1.9880832e+38
     0.145888   1.4183001e+22   1.9977849e+38
     0.146034   1.4280596e+22   2.0075129e+38
     0.146180   1.4378734e+22   2.0172698e+38
     0.146327   1.4477405e+22   2.0270543e+38
     0.146473   1.4576592e+22   2.0368646e+38
     0.146619   1.4676335e+22   2.0467040e+38
     0.146766   1.4776609e+22   2.0565703e+38
     0.146913   1.4877411e+22   2.0664626e+38
     0.147060   1.4978769e+22   2.0763839e+38
     0.147207   1.5080668e+22   2.0863321e+38
     0.147354   1.5183115e+22   2.0963078e+38
     0.147502   1.5286103e+22   2.1063104e+38
     0.147649   1.5389633e+22   2.1163388e+38
     0.147797   1.5493731e+22   2.1263963e+38
     0.147945   1.5598370e+22   2.1364799e+38
     0.148093   1.5703549e+22   2.1465887e+38
     0.148241   1.5809311e+22   2.1567273e+38
     0.148390   1.5915620e+22   2.1668918e+38
     0.148538   1.6022477e+22   2.1770817e+38
     0.148687   1.6129904e+22   2.1872992e+38
     0.148835   1.6237898e+22   2.1975438e+38
     0.148984   1.6346446e+22   2.2078144e+38
     0.149133   1.6455570e+22   2.2181120e+38
     0.149283   1.6565273e+22   2.2284370e+38
     0.149432   1.6675536e+22   2.2387878e+38
     0.149582   1.6786374e+22   2.2491653e+38
     0.149731   1.6897773e+22   2.2595678e+38
     0.149881   1.7009759e+22   2.2699976e+38
     0.150031   1.7122332e+22   2.2804546e+38
     0.150181   1.7235464e+22   2.2909360e+38
     0.150331   1.7349185e+22   2.3014441e+38
     0.150482   1.7463499e+22   2.3119790e+38
     0.150632   1.7578378e+22   2.3225384e+38
     0.150783   1.7693860e+22   2.3331249e+38
     0.150934   1.7809933e+22   2.3437377e+38
     0.151085   1.7926584e+22   2.3543753e+38
     0.151236   1.8043836e+22   2.3650394e+38
     0.151387   1.8161693e+22   2.3757300e+38
     0.151539   1.8280132e+22   2.3864452e+38
     0.151691   1.8399181e+22   2.3971871e+38
     0.151842   1.8518798e+22   2.4079513e+38
     0.151994   1.8639056e+22   2.4187451e+38
     0.152146   1.8759899e+22   2.4295622e+38
     0.152299   1.8881334e+22   2.4404035e+38
     0.152451   1.9003397e+22   2.4512722e+38
     0.152604   1.9126067e+22   2.4621657e+38
     0.152756   1.9249331e+22   2.4730827e+38
     0.152909   1.9373216e+22   2.4840256e+38
     0.153062   1.9497723e+22   2.4949944e+38
     0.153215   1.9622820e+22   2.5059857e+38
     0.153368   1.9748567e+22   2.5170046e+38
     0.153522   1.9874919e+22   2.5280471e+38
     0.153676   2.0001897e+22   2.5391147e+38
     0.153829   2.0129497e+22   2.5502067e+38
     0.153983   2.0257704e+22   2.5613217e+38
     0.154137   2.0386557e+22   2.5724628e+38
     0.154292   2.0516048e+22   2.5836292e+38
     0.154446   2.0646140e+22   2.5948174e+38
     0.154600   2.0776882e+22   2.6060312e+38
     0.154755   2.0908254e+22   2.6172691e+38
     0.154910   2.1040242e+22   2.6285290e+38
     0.155065   2.1172892e+22   2.6398156e+38
     0.155220   2.1306183e+22   2.6511258e+38
     0.155375   2.1440086e+22   2.6624574e+38
     0.155531   2.1574662e+22   2.6738154e+38
     0.155686   2.1709866e+22   2.6851958e+38
     0.155842   2.1845736e+22   2.6966013e+38
     0.155998   2.1982233e+22   2.7080285e+38
     0.156154   2.2119372e+22   2.7194787e+38
     0.156311   2.2257178e+22   2.7309533e+38
     0.156467   2.2395640e+22   2.7424516e+38
     0.156623   2.2534728e+22   2.7539703e+38
     0.156780   2.2674492e+22   2.7655140e+38
     0.156937   2.2814923e+22   2.7770813e+38
     0.157094   2.2955993e+22   2.7886697e+38
     0.157251   2.3097745e+22   2.8002827e+38
     0.157409   2.3240149e+22   2.8119174e+38
     0.157566   2.3383194e+22   2.8235726e+38
     0.157724   2.3526939e+22   2.8352530e+38
     0.157882   2.3671351e+22   2.8469562e+38
     0.158040   2.3816417e+22   2.8586799e+38
     0.158198   2.3962174e+22   2.8704274e+38
     0.158356   2.4108574e+22   2.8821949e+38
     0.158514   2.4255674e+22   2.8939863e+38
     0.158673   2.4403443e+22   2.9057989e+38
